service_date,global_night_id,timezone,eligible,physical_available,eclo_eligible,gross_capacity,nominal_weekly_limit,calendar_revision
2027-09-03,synthetic-calendar-v1:2027-09-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-04,synthetic-calendar-v1:2027-09-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-05,synthetic-calendar-v1:2027-09-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-06,synthetic-calendar-v1:2027-09-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-07,synthetic-calendar-v1:2027-09-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-08,synthetic-calendar-v1:2027-09-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-09,synthetic-calendar-v1:2027-09-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-10,synthetic-calendar-v1:2027-09-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-11,synthetic-calendar-v1:2027-09-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-12,synthetic-calendar-v1:2027-09-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-13,synthetic-calendar-v1:2027-09-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-14,synthetic-calendar-v1:2027-09-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-15,synthetic-calendar-v1:2027-09-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-16,synthetic-calendar-v1:2027-09-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-17,synthetic-calendar-v1:2027-09-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-18,synthetic-calendar-v1:2027-09-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-19,synthetic-calendar-v1:2027-09-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-20,synthetic-calendar-v1:2027-09-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-21,synthetic-calendar-v1:2027-09-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-22,synthetic-calendar-v1:2027-09-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-23,synthetic-calendar-v1:2027-09-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-24,synthetic-calendar-v1:2027-09-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-25,synthetic-calendar-v1:2027-09-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-26,synthetic-calendar-v1:2027-09-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-27,synthetic-calendar-v1:2027-09-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-28,synthetic-calendar-v1:2027-09-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-29,synthetic-calendar-v1:2027-09-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-09-30,synthetic-calendar-v1:2027-09-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-01,synthetic-calendar-v1:2027-10-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-02,synthetic-calendar-v1:2027-10-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-03,synthetic-calendar-v1:2027-10-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-04,synthetic-calendar-v1:2027-10-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-05,synthetic-calendar-v1:2027-10-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-06,synthetic-calendar-v1:2027-10-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-07,synthetic-calendar-v1:2027-10-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-08,synthetic-calendar-v1:2027-10-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-09,synthetic-calendar-v1:2027-10-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-10,synthetic-calendar-v1:2027-10-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-11,synthetic-calendar-v1:2027-10-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-12,synthetic-calendar-v1:2027-10-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-13,synthetic-calendar-v1:2027-10-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-14,synthetic-calendar-v1:2027-10-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-15,synthetic-calendar-v1:2027-10-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-16,synthetic-calendar-v1:2027-10-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-17,synthetic-calendar-v1:2027-10-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-18,synthetic-calendar-v1:2027-10-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-19,synthetic-calendar-v1:2027-10-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-20,synthetic-calendar-v1:2027-10-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-21,synthetic-calendar-v1:2027-10-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-22,synthetic-calendar-v1:2027-10-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-23,synthetic-calendar-v1:2027-10-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-24,synthetic-calendar-v1:2027-10-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-25,synthetic-calendar-v1:2027-10-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-26,synthetic-calendar-v1:2027-10-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-27,synthetic-calendar-v1:2027-10-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-28,synthetic-calendar-v1:2027-10-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-29,synthetic-calendar-v1:2027-10-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-30,synthetic-calendar-v1:2027-10-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-10-31,synthetic-calendar-v1:2027-10-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-01,synthetic-calendar-v1:2027-11-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-02,synthetic-calendar-v1:2027-11-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-03,synthetic-calendar-v1:2027-11-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-04,synthetic-calendar-v1:2027-11-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-05,synthetic-calendar-v1:2027-11-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-06,synthetic-calendar-v1:2027-11-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-07,synthetic-calendar-v1:2027-11-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-08,synthetic-calendar-v1:2027-11-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-09,synthetic-calendar-v1:2027-11-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-10,synthetic-calendar-v1:2027-11-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-11,synthetic-calendar-v1:2027-11-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-12,synthetic-calendar-v1:2027-11-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-13,synthetic-calendar-v1:2027-11-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-14,synthetic-calendar-v1:2027-11-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-15,synthetic-calendar-v1:2027-11-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-16,synthetic-calendar-v1:2027-11-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-17,synthetic-calendar-v1:2027-11-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-18,synthetic-calendar-v1:2027-11-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-19,synthetic-calendar-v1:2027-11-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-20,synthetic-calendar-v1:2027-11-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-21,synthetic-calendar-v1:2027-11-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-22,synthetic-calendar-v1:2027-11-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-23,synthetic-calendar-v1:2027-11-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-24,synthetic-calendar-v1:2027-11-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-25,synthetic-calendar-v1:2027-11-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-26,synthetic-calendar-v1:2027-11-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-27,synthetic-calendar-v1:2027-11-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-28,synthetic-calendar-v1:2027-11-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-29,synthetic-calendar-v1:2027-11-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-11-30,synthetic-calendar-v1:2027-11-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-01,synthetic-calendar-v1:2027-12-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-02,synthetic-calendar-v1:2027-12-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-03,synthetic-calendar-v1:2027-12-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-04,synthetic-calendar-v1:2027-12-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-05,synthetic-calendar-v1:2027-12-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-06,synthetic-calendar-v1:2027-12-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-07,synthetic-calendar-v1:2027-12-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-08,synthetic-calendar-v1:2027-12-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-09,synthetic-calendar-v1:2027-12-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-10,synthetic-calendar-v1:2027-12-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-11,synthetic-calendar-v1:2027-12-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-12,synthetic-calendar-v1:2027-12-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-13,synthetic-calendar-v1:2027-12-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-14,synthetic-calendar-v1:2027-12-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-15,synthetic-calendar-v1:2027-12-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-16,synthetic-calendar-v1:2027-12-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-17,synthetic-calendar-v1:2027-12-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-18,synthetic-calendar-v1:2027-12-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-19,synthetic-calendar-v1:2027-12-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-20,synthetic-calendar-v1:2027-12-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-21,synthetic-calendar-v1:2027-12-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-22,synthetic-calendar-v1:2027-12-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-23,synthetic-calendar-v1:2027-12-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-24,synthetic-calendar-v1:2027-12-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-25,synthetic-calendar-v1:2027-12-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-26,synthetic-calendar-v1:2027-12-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-27,synthetic-calendar-v1:2027-12-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-28,synthetic-calendar-v1:2027-12-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-29,synthetic-calendar-v1:2027-12-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-30,synthetic-calendar-v1:2027-12-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2027-12-31,synthetic-calendar-v1:2027-12-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-01,synthetic-calendar-v1:2028-01-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-02,synthetic-calendar-v1:2028-01-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-03,synthetic-calendar-v1:2028-01-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-04,synthetic-calendar-v1:2028-01-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-05,synthetic-calendar-v1:2028-01-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-06,synthetic-calendar-v1:2028-01-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-07,synthetic-calendar-v1:2028-01-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-08,synthetic-calendar-v1:2028-01-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-09,synthetic-calendar-v1:2028-01-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-10,synthetic-calendar-v1:2028-01-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-11,synthetic-calendar-v1:2028-01-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-12,synthetic-calendar-v1:2028-01-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-13,synthetic-calendar-v1:2028-01-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-14,synthetic-calendar-v1:2028-01-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-15,synthetic-calendar-v1:2028-01-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-16,synthetic-calendar-v1:2028-01-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-17,synthetic-calendar-v1:2028-01-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-18,synthetic-calendar-v1:2028-01-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-19,synthetic-calendar-v1:2028-01-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-20,synthetic-calendar-v1:2028-01-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-21,synthetic-calendar-v1:2028-01-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-22,synthetic-calendar-v1:2028-01-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-23,synthetic-calendar-v1:2028-01-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-24,synthetic-calendar-v1:2028-01-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-25,synthetic-calendar-v1:2028-01-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-26,synthetic-calendar-v1:2028-01-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-27,synthetic-calendar-v1:2028-01-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-28,synthetic-calendar-v1:2028-01-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-29,synthetic-calendar-v1:2028-01-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-30,synthetic-calendar-v1:2028-01-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-01-31,synthetic-calendar-v1:2028-01-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-01,synthetic-calendar-v1:2028-02-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-02,synthetic-calendar-v1:2028-02-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-03,synthetic-calendar-v1:2028-02-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-04,synthetic-calendar-v1:2028-02-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-05,synthetic-calendar-v1:2028-02-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-06,synthetic-calendar-v1:2028-02-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-07,synthetic-calendar-v1:2028-02-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-08,synthetic-calendar-v1:2028-02-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-09,synthetic-calendar-v1:2028-02-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-10,synthetic-calendar-v1:2028-02-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-11,synthetic-calendar-v1:2028-02-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-12,synthetic-calendar-v1:2028-02-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-13,synthetic-calendar-v1:2028-02-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-14,synthetic-calendar-v1:2028-02-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-15,synthetic-calendar-v1:2028-02-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-16,synthetic-calendar-v1:2028-02-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-17,synthetic-calendar-v1:2028-02-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-18,synthetic-calendar-v1:2028-02-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-19,synthetic-calendar-v1:2028-02-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-20,synthetic-calendar-v1:2028-02-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-21,synthetic-calendar-v1:2028-02-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-22,synthetic-calendar-v1:2028-02-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-23,synthetic-calendar-v1:2028-02-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-24,synthetic-calendar-v1:2028-02-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-25,synthetic-calendar-v1:2028-02-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-26,synthetic-calendar-v1:2028-02-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-27,synthetic-calendar-v1:2028-02-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-28,synthetic-calendar-v1:2028-02-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-02-29,synthetic-calendar-v1:2028-02-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-01,synthetic-calendar-v1:2028-03-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-02,synthetic-calendar-v1:2028-03-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-03,synthetic-calendar-v1:2028-03-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-04,synthetic-calendar-v1:2028-03-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-05,synthetic-calendar-v1:2028-03-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-06,synthetic-calendar-v1:2028-03-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-07,synthetic-calendar-v1:2028-03-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-08,synthetic-calendar-v1:2028-03-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-09,synthetic-calendar-v1:2028-03-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-10,synthetic-calendar-v1:2028-03-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-11,synthetic-calendar-v1:2028-03-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-12,synthetic-calendar-v1:2028-03-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-13,synthetic-calendar-v1:2028-03-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-14,synthetic-calendar-v1:2028-03-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-15,synthetic-calendar-v1:2028-03-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-16,synthetic-calendar-v1:2028-03-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-17,synthetic-calendar-v1:2028-03-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-18,synthetic-calendar-v1:2028-03-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-19,synthetic-calendar-v1:2028-03-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-20,synthetic-calendar-v1:2028-03-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-21,synthetic-calendar-v1:2028-03-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-22,synthetic-calendar-v1:2028-03-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-23,synthetic-calendar-v1:2028-03-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-24,synthetic-calendar-v1:2028-03-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-25,synthetic-calendar-v1:2028-03-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-26,synthetic-calendar-v1:2028-03-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-27,synthetic-calendar-v1:2028-03-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-28,synthetic-calendar-v1:2028-03-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-29,synthetic-calendar-v1:2028-03-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-30,synthetic-calendar-v1:2028-03-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-03-31,synthetic-calendar-v1:2028-03-31,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-01,synthetic-calendar-v1:2028-04-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-02,synthetic-calendar-v1:2028-04-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-03,synthetic-calendar-v1:2028-04-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-04,synthetic-calendar-v1:2028-04-04,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-05,synthetic-calendar-v1:2028-04-05,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-06,synthetic-calendar-v1:2028-04-06,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-07,synthetic-calendar-v1:2028-04-07,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-08,synthetic-calendar-v1:2028-04-08,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-09,synthetic-calendar-v1:2028-04-09,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-10,synthetic-calendar-v1:2028-04-10,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-11,synthetic-calendar-v1:2028-04-11,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-12,synthetic-calendar-v1:2028-04-12,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-13,synthetic-calendar-v1:2028-04-13,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-14,synthetic-calendar-v1:2028-04-14,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-15,synthetic-calendar-v1:2028-04-15,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-16,synthetic-calendar-v1:2028-04-16,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-17,synthetic-calendar-v1:2028-04-17,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-18,synthetic-calendar-v1:2028-04-18,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-19,synthetic-calendar-v1:2028-04-19,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-20,synthetic-calendar-v1:2028-04-20,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-21,synthetic-calendar-v1:2028-04-21,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-22,synthetic-calendar-v1:2028-04-22,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-23,synthetic-calendar-v1:2028-04-23,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-24,synthetic-calendar-v1:2028-04-24,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-25,synthetic-calendar-v1:2028-04-25,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-26,synthetic-calendar-v1:2028-04-26,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-27,synthetic-calendar-v1:2028-04-27,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-28,synthetic-calendar-v1:2028-04-28,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-29,synthetic-calendar-v1:2028-04-29,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-04-30,synthetic-calendar-v1:2028-04-30,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-01,synthetic-calendar-v1:2028-05-01,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-02,synthetic-calendar-v1:2028-05-02,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
2028-05-03,synthetic-calendar-v1:2028-05-03,Asia/Singapore,True,True,True,24,3,synthetic-calendar-v1
